ISO,Country,Subject Descriptor,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
ZAF,South Africa,Volume of exports of goods and services,Percent change,0.221,-5.353,-2.645,-1.329,2.666,10.077,-3.690,4.649,8.170,2.181,-0.434,-1.545,5.491,10.379,2.486,10.937,7.204,5.296,3.246,1.261,8.314,2.393,0.989,0.109,2.834,8.567,7.463,7.829,1.550,-17.024,7.718,3.008,1.112,3.733,3.646,3.060,0.407,-0.273,2.741,-3.445,-11.863
ZAF,South Africa,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,,22.646,22.620,22.213,22.619,22.708,25.140,24.667,24.429,26.009,28.457,28.281,28.061,28.619,28.910,29.321,30.164,29.909,29.860,30.234,31.458,34.642
ZAF,South Africa,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,-14.563,-11.840,-13.037,-23.670,-17.250,-1.895,16.772,28.600,-12.684,-130.456,-138.123,-123.266,-144.009,-151.074,-162.224,-193.365,-177.293,-203.932,-200.168,-264.156,-535.178
ZAF,South Africa,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,37.929,38.045,31.801,31.514,30.733,29.637,28.030,24.326,24.045,26.995,31.185,34.742,37.408,40.356,43.253,45.195,47.134,48.588,51.677,56.217,69.000
ZAF,South Africa,Current account balance,Percent of GDP,3.676,-5.521,-3.984,-0.420,-2.208,3.599,3.781,5.289,2.468,1.401,1.226,1.047,1.336,1.887,0.010,-1.452,-1.014,-1.314,-1.549,-0.449,-0.113,0.246,0.807,-0.735,-2.472,-2.792,-4.028,-4.846,-5.018,-2.435,-1.336,-2.006,-4.689,-5.326,-4.806,-4.339,-2.676,-2.368,-2.942,-2.568,1.972
SSD,South Sudan,"Gross domestic product, constant prices",Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.319,27.272,1.556,-0.231,-13.299,-5.794,-2.149,0.856,-6.494
SSD,South Sudan,"Gross domestic product, current prices",U.S. dollars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.340,11.267,14.947,15.179,15.326,2.899,1.804,3.118,4.044,5.352
SSD,South Sudan,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.603,-5.176,8.953,18.194,13.532,36.947,23.879,22.945,21.822,17.307
SSD,South Sudan,"Inflation, average consumer prices",Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.357,-2.742,4.252,52.988,346.054,212.999,83.396,49.288,23.984
SSD,South Sudan,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSD,South Sudan,General government total expenditure,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.847,31.618,25.336,36.214,33.186,53.815,63.958,48.591,47.926,34.553
SSD,South Sudan,General government net lending/borrowing,National currency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.381,-4.922,-1.521,-4.109,-8.788,-24.813,12.934,-4.177,0.268,-49.478
SSD,South Sudan,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000,8.906,17.587,38.138,57.242,125.575,117.590,69.174,42.833,49.939
SSD,South Sudan,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.020,-15.911,-3.890,-1.213,1.654,19.601,9.608,10.971,2.078,-19.181
ESP,Spain,"Gross domestic product, constant prices",Percent change,1.203,-0.408,1.239,1.652,1.698,2.362,3.432,5.709,5.285,5.004,3.847,2.525,0.851,-1.314,2.335,4.122,2.421,3.865,4.469,4.745,5.053,3.932,2.729,2.982,3.125,3.653,4.098,3.607,0.889,-3.766,0.165,-0.814,-2.962,-1.401,1.398,3.837,3.038,2.977,2.283,1.983,-11.325
ESP,Spain,"Gross domestic product, current prices",U.S. dollars,230.759,204.588,197.643,172.856,172.381,181.620,251.304,318.389,374.068,412.590,535.652,576.446,630.122,529.319,531.137,613.946,640.026,589.376,618.414,635.968,598.628,627.834,708.256,907.264,1068.570,1154.354,1260.466,1474.176,1631.685,1489.853,1423.270,1480.450,1325.590,1355.599,1372.174,1196.278,1233.215,1312.782,1422.347,1394.474,1275.941
ESP,Spain,Gross national savings,Percent of GDP,19.856,19.186,19.106,19.429,20.462,20.854,21.772,21.516,22.382,21.898,21.552,20.718,18.880,19.289,19.051,21.004,20.894,21.379,21.673,21.594,22.330,22.084,22.954,23.620,22.803,22.133,21.714,21.010,19.551,19.215,18.648,17.848,18.522,19.248,19.593,21.012,21.917,22.171,22.346,22.936,21.006
ESP,Spain,"Inflation, average consumer prices",Percent change,15.578,14.549,14.416,12.174,11.280,8.815,8.795,5.248,4.837,6.791,6.722,5.934,7.145,4.569,4.718,4.674,3.599,1.877,1.764,2.235,3.484,2.825,3.590,3.103,3.054,3.384,3.561,2.843,4.131,-0.239,2.043,3.050,2.436,1.530,-0.190,-0.629,-0.337,2.036,1.736,0.780,-0.337
ESP,Spain,Volume of exports of goods and services,Percent change,0.789,11.283,5.573,9.613,12.036,0.669,0.230,5.269,3.815,1.428,4.694,8.252,7.503,7.839,16.670,8.310,10.318,14.990,8.018,7.479,10.244,3.938,1.431,3.565,4.306,1.890,4.730,7.599,-0.907,-10.839,9.064,8.176,0.930,4.384,4.523,4.316,5.372,5.514,1.723,2.213,-19.939
ESP,Spain,General government total expenditure,Percent of GDP,31.077,32.246,35.876,36.956,37.772,40.953,40.730,39.655,39.839,41.278,42.277,43.853,45.142,47.624,46.138,45.420,44.237,42.734,42.199,41.013,39.107,38.413,38.637,38.375,38.818,38.481,38.436,39.255,41.443,46.231,46.034,46.155,49.470,46.387,45.333,44.048,42.462,41.313,41.813,42.284,51.948
ESP,Spain,General government net lending/borrowing,National currency,-2.011,-2.707,-7.121,-6.997,-8.963,-12.604,-12.535,-7.735,-8.903,-8.776,-12.767,-16.451,-16.499,-27.781,-26.995,-31.267,-28.681,-20.028,-14.594,-7.382,-7.520,-3.189,-2.374,-3.009,-0.818,11.421,21.322,20.287,-50.731,-120.576,-102.193,-103.606,-119.100,-76.838,-63.097,-57.235,-47.893,-36.228,-31.224,-38.116,-113.199
ESP,Spain,General government gross debt,Percent of GDP,16.577,20.017,25.141,30.378,37.075,42.059,43.301,43.139,39.626,41.033,42.510,43.086,45.421,56.160,58.683,63.384,67.526,66.206,64.212,62.459,57.815,54.050,51.250,47.712,45.366,42.430,39.064,35.765,39.712,53.261,60.515,69.850,89.983,100.488,105.059,103.299,102.749,101.800,100.415,98.221,120.376
ESP,Spain,Current account balance,Percent of GDP,-2.297,-2.499,-2.380,-1.420,1.210,1.149,1.463,-0.012,-0.985,-2.789,-3.370,-3.479,-3.400,-1.985,-2.164,-1.251,-0.859,-0.727,-1.685,-3.237,-4.310,-4.375,-3.730,-3.883,-5.482,-7.254,-8.851,-9.432,-8.903,-4.088,-3.656,-2.724,0.086,2.038,1.699,2.025,3.174,2.771,1.878,2.106,0.607
LKA,Sri Lanka,"Gross domestic product, constant prices",Percent change,5.847,5.345,5.233,3.314,6.725,4.957,4.281,1.454,2.698,2.250,6.174,10.821,-3.135,7.477,8.036,6.051,12.162,10.291,-1.646,2.879,8.418,-1.948,3.727,5.940,5.445,6.242,7.668,6.797,5.950,3.539,8.016,8.669,8.632,4.052,6.378,4.206,5.054,6.461,2.310,-0.220,-3.472
LKA,Sri Lanka,"Gross domestic product, current prices",U.S. dollars,5.194,5.404,5.834,6.298,7.382,7.302,7.826,8.149,8.518,8.550,9.787,10.716,11.553,12.351,14.245,15.127,16.592,18.544,19.050,19.143,20.007,19.236,20.238,22.352,24.423,28.880,33.447,38.270,48.177,49.750,58.643,67.725,70.392,76.934,82.483,85.091,88.000,94.376,94.484,89.015,85.349
LKA,Sri Lanka,Gross national savings,Percent of GDP,25.498,12.789,13.079,14.806,20.911,14.523,12.536,13.372,12.543,12.169,22.086,20.116,26.745,25.084,24.615,24.007,24.805,24.059,25.510,24.937,23.948,22.350,22.729,22.868,23.682,25.929,25.723,26.553,21.635,27.979,28.519,26.550,33.401,29.949,29.900,32.064,34.473,37.280,35.101,32.037,32.317
LKA,Sri Lanka,"Inflation, average consumer prices",Percent change,26.145,17.969,10.826,13.964,16.638,1.481,7.976,7.717,13.992,11.568,21.495,12.186,11.383,11.747,8.448,7.675,15.937,9.565,9.371,4.692,6.176,14.158,9.551,8.969,9.011,10.983,10.020,15.842,9.636,3.430,6.250,6.723,7.537,6.939,2.763,2.237,3.988,6.581,4.270,4.303,4.557
LKA,Sri Lanka,Volume of exports of goods and services,Percent change,4.425,4.054,5.195,-4.938,16.883,11.111,5.000,-0.952,-2.885,1.980,16.500,1.200,4.000,14.300,9.400,7.160,4.147,10.619,-1.500,5.076,18.261,11.341,-13.515,8.383,7.700,-0.578,4.667,2.310,-2.271,-16.346,13.791,-11.016,-8.296,16.207,13.465,4.461,9.207,4.384,5.867,-2.193,-29.748
LKA,Sri Lanka,General government total expenditure,Percent of GDP,,,,,,,,,,,25.353,26.422,23.028,23.177,24.102,24.764,23.097,21.405,21.373,20.510,21.732,22.406,20.802,19.344,19.266,20.145,20.523,19.876,19.087,21.012,19.310,19.132,17.315,16.609,17.171,19.269,18.215,17.884,17.543,19.453,20.730
LKA,Sri Lanka,General government net lending/borrowing,National currency,,,,,,,,,,,-25.152,-36.320,-25.764,-35.295,-52.469,-58.091,-64.774,-62.200,-84.515,-75.559,-119.679,-146.026,-133.631,-132.642,-156.394,-172.162,-205.573,-245.896,-309.429,-476.360,-446.015,-450.176,-488.964,-497.390,-645.618,-767.928,-640.326,-733.494,-760.769,-1196.383,-1910.395
LKA,Sri Lanka,General government gross debt,Percent of GDP,,,,,,,,,,,78.938,80.493,77.942,79.171,77.897,77.807,76.227,70.147,74.243,77.695,79.202,84.364,96.301,86.450,86.499,76.589,74.290,71.849,68.782,72.750,68.731,69.428,67.504,69.457,69.561,76.334,75.000,72.260,83.585,82.594,95.695
LKA,Sri Lanka,Current account balance,Percent of GDP,-16.330,-12.437,-13.615,-7.470,-0.731,-5.773,-7.201,-6.091,-7.811,-6.761,-3.851,-5.786,-4.798,-4.941,-6.885,-6.511,-5.311,-2.863,-1.850,-3.508,-5.329,-0.932,-1.166,-0.329,-2.654,-2.097,-4.484,-3.660,-8.063,-0.432,-1.833,-6.814,-5.655,-3.301,-2.410,-2.211,-1.981,-2.446,-2.962,-2.071,-1.391
KNA,St. Kitts and Nevis,"Gross domestic product, constant prices",Percent change,1.278,2.702,6.112,-2.058,9.651,6.437,8.842,8.268,10.353,6.013,5.454,2.270,3.077,5.418,5.404,3.462,5.897,7.327,1.024,3.943,9.714,5.309,1.370,-3.936,3.996,9.734,3.150,0.601,11.179,-3.379,0.044,1.617,-0.517,5.706,7.587,0.717,3.904,0.944,1.118,4.048,-14.532
KNA,St. Kitts and Nevis,"Gross domestic product, current prices",U.S. dollars,0.058,0.069,0.079,0.078,0.091,0.101,0.119,0.136,0.161,0.179,0.203,0.201,0.223,0.243,0.272,0.293,0.312,0.351,0.366,0.389,0.421,0.458,0.481,0.469,0.507,0.547,0.644,0.689,0.778,0.774,0.779,0.836,0.826,0.875,0.954,0.958,1.009,1.061,1.077,1.108,0.885
KNA,St. Kitts and Nevis,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.193,15.650,17.741,19.462,22.814,24.207,19.118
KNA,St. Kitts and Nevis,"Inflation, average consumer prices",Percent change,19.332,8.559,5.975,2.230,2.727,2.666,-0.029,0.937,0.230,5.133,4.200,4.201,2.837,1.791,1.427,3.000,2.048,8.675,3.684,3.351,2.110,2.138,2.078,2.268,2.250,3.374,8.487,4.481,5.300,2.058,0.851,5.835,0.816,1.107,0.248,-2.302,-0.688,0.696,-1.036,-0.331,-1.177
KNA,St. Kitts and Nevis,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.162,-1.747,-3.407,10.733,-3.962,-34.086
KNA,St. Kitts and Nevis,General government total expenditure,Percent of GDP,47.384,33.299,29.024,28.977,25.192,28.182,25.324,38.753,28.635,24.044,19.309,18.216,19.781,21.326,22.249,23.690,26.837,26.313,28.959,33.614,34.682,31.118,35.418,30.858,33.677,34.666,32.528,32.157,30.224,31.393,33.389,30.273,27.802,29.725,28.993,29.281,26.605,26.937,35.805,38.138,38.078
KNA,St. Kitts and Nevis,General government net lending/borrowing,National currency,-0.010,-0.008,-0.010,-0.008,-0.012,-0.023,-0.014,-0.056,-0.033,-0.015,0.003,0.005,0.003,0.002,0.006,0.007,-0.019,-0.021,-0.048,-0.115,-0.152,-0.134,-0.152,-0.072,-0.090,-0.052,-0.022,-0.053,-0.061,-0.047,-0.133,0.036,0.096,0.258,0.219,0.145,0.102,0.015,0.033,-0.021,-0.073
KNA,St. Kitts and Nevis,General government gross debt,Percent of GDP,,,,,,,,,,,,,,,,,48.858,66.523,77.416,89.185,96.477,105.175,119.717,140.684,153.130,156.780,141.920,133.996,124.632,131.950,141.664,132.077,122.599,90.994,72.294,64.543,57.400,55.844,53.701,54.096,63.062
KNA,St. Kitts and Nevis,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.310,-8.318,-12.259,-10.538,-7.186,-5.793,-10.882
LCA,St. Lucia,"Gross domestic product, constant prices",Percent change,-0.510,5.105,2.114,4.059,8.010,12.590,14.402,3.924,13.899,8.983,9.890,0.376,7.952,0.583,1.599,1.749,2.922,-0.694,6.286,2.670,0.049,-3.409,0.417,4.264,7.268,-0.411,6.233,1.943,4.883,-1.858,0.507,4.819,-0.356,-2.205,1.306,-0.212,3.773,3.387,2.881,-0.650,-24.365
LCA,St. Lucia,"Gross domestic product, current prices",U.S. dollars,0.170,0.194,0.183,0.197,0.251,0.284,0.340,0.375,0.429,0.486,0.579,0.613,0.674,0.684,0.713,0.762,0.788,0.805,0.877,0.921,0.932,0.892,0.899,0.987,1.066,1.135,1.267,1.331,1.427,1.399,1.482,1.568,1.598,1.660,1.749,1.807,1.865,1.997,2.057,2.094,1.516
LCA,St. Lucia,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.743,17.439,13.931,19.575,22.660,26.858,8.495
LCA,St. Lucia,"Inflation, average consumer prices",Percent change,19.367,15.125,4.614,1.473,2.049,0.503,2.174,7.039,0.829,4.395,4.331,5.539,5.661,0.775,2.664,5.863,0.925,-0.006,3.202,2.415,4.848,5.273,-0.256,1.034,1.460,3.911,3.564,2.823,5.550,-0.157,3.250,2.769,4.178,1.469,3.517,-0.984,-3.078,0.104,2.555,0.539,-1.755
LCA,St. Lucia,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.165,-8.657,11.853,1.086,4.059,-59.184
LCA,St. Lucia,General government total expenditure,Percent of GDP,,,,,,20.784,21.509,20.299,18.554,19.399,16.818,18.314,18.653,21.970,19.102,19.389,19.197,19.411,18.935,21.290,21.332,22.465,23.454,22.924,22.935,25.778,24.415,22.182,22.346,24.190,25.645,26.859,27.727,25.085,23.388,23.518,22.661,23.133,23.181,25.136,33.844
LCA,St. Lucia,General government net lending/borrowing,National currency,,,,,,-0.012,-0.015,0.006,0.024,0.012,0.005,-0.007,-0.012,-0.005,,-0.003,-0.012,-0.024,0.053,0.040,-0.029,-0.074,-0.075,-0.086,-0.076,-0.189,-0.173,-0.058,-0.028,-0.101,-0.167,-0.228,-0.329,-0.217,-0.146,-0.115,-0.069,-0.120,-0.058,-0.199,-0.491
LCA,St. Lucia,General government gross debt,Percent of GDP,,,,,,,,,,,17.061,19.653,22.555,23.136,23.806,23.144,24.390,27.143,29.645,29.355,33.444,38.752,48.580,45.561,49.723,51.407,47.959,48.197,46.900,50.247,52.247,54.950,60.179,61.239,61.855,60.587,60.302,59.988,60.376,62.148,96.896
LCA,St. Lucia,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.460,-0.685,-6.528,-1.984,1.394,5.540,-15.298
VCT,St. Vincent and the Grenadines,"Gross domestic product, constant prices",Percent change,2.910,3.880,2.578,3.218,5.303,4.271,5.405,0.650,13.169,3.274,4.806,2.221,7.096,3.589,-1.165,6.798,1.060,3.741,4.459,2.107,1.806,1.607,4.871,6.126,3.749,2.269,6.538,3.087,0.429,-1.224,-4.275,-0.612,1.052,2.462,1.146,2.785,4.150,1.548,3.175,0.662,-3.739
VCT,St. Vincent and the Grenadines,"Gross domestic product, current prices",U.S. dollars,0.089,0.110,0.123,0.132,0.146,0.157,0.174,0.190,0.217,0.232,0.260,0.275,0.300,0.309,0.313,0.341,0.358,0.376,0.403,0.422,0.428,0.462,0.488,0.509,0.550,0.580,0.644,0.714,0.733,0.714,0.720,0.714,0.730,0.765,0.771,0.787,0.814,0.844,0.884,0.911,0.869
VCT,St. Vincent and the Grenadines,Gross national savings,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.082,9.601,11.798,12.343,13.358,23.153,12.321
VCT,St. Vincent and the Grenadines,"Inflation, average consumer prices",Percent change,17.207,17.450,7.228,5.458,2.702,2.079,1.154,2.939,0.298,2.645,7.250,5.922,3.805,4.260,0.395,2.391,4.413,0.499,2.105,1.013,0.193,1.876,0.748,0.125,2.853,3.446,3.017,6.995,10.123,0.373,0.761,3.186,2.598,0.805,0.194,-1.726,-0.158,2.153,2.324,0.906,-0.606
VCT,St. Vincent and the Grenadines,Volume of exports of goods and services,Percent change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.165,6.258,-9.323,7.740,1.776,-33.391
VCT,St. Vincent and the Grenadines,General government total expenditure,Percent of GDP,24.068,24.923,23.475,24.729,23.081,21.373,22.254,23.695,24.845,27.648,23.658,26.240,25.938,22.802,22.955,20.252,21.173,26.394,25.398,25.469,23.783,24.397,25.711,25.981,24.852,26.701,26.074,27.121,28.319,31.022,31.053,29.373,26.350,29.479,30.430,27.586,27.052,28.367,26.906,29.560,33.229
VCT,St. Vincent and the Grenadines,General government net lending/borrowing,National currency,-0.007,-0.007,0.001,-0.006,0.009,0.017,0.010,0.005,0.003,-0.012,0.012,-0.004,-0.026,-0.012,0.001,0.010,0.015,-0.028,-0.020,-0.022,-0.009,-0.020,-0.026,-0.034,-0.040,-0.067,-0.054,-0.059,-0.026,-0.055,-0.072,-0.067,-0.036,-0.120,-0.059,-0.043,0.024,-0.010,-0.006,-0.051,-0.110
VCT,St. Vincent and the Grenadines,General government gross debt,Percent of GDP,,,,,,,,,,,55.311,53.525,50.661,49.261,54.230,47.591,41.167,39.334,39.851,53.430,54.195,51.904,53.152,55.261,58.516,50.488,44.715,48.424,50.228,57.248,61.098,63.989,67.809,70.018,75.069,75.075,79.434,68.981,69.396,68.075,79.521
VCT,St. Vincent and the Grenadines,Current account balance,Percent of GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.680,-14.724,-12.890,-11.746,-10.286,-2.318,-15.681
SDN,Sudan,"Gross domestic product, constant prices",Percent change,2.500,6.320,4.127,-1.510,-5.629,-0.623,9.933,6.462,4.292,1.423,0.838,7.024,5.541,2.750,3.514,8.860,5.465,6.057,8.242,4.235,8.385,10.867,5.941,6.289,5.136,5.648,6.531,5.735,3.847,-2.768,3.858,-3.214,-17.005,1.955,4.661,4.906,4.700,0.768,-2.290,-2.500,-3.630
SDN,Sudan,"Gross domestic product, current prices",U.S. dollars,9.095,6.530,4.748,6.485,7.992,5.547,7.400,11.964,9.551,16.853,2.245,2.528,3.100,5.246,5.961,6.694,8.377,10.241,10.924,10.714,13.134,15.716,18.137,21.355,26.646,35.183,45.264,59.440,64.833,54.812,65.716,66.448,48.948,52.892,60.726,64.534,64.888,48.906,33.432,33.564,34.407
SDN,Sudan,Gross national savings,Percent of GDP,-74.807,14.804,105.628,33.688,69.227,-32.599,13.122,11.779,11.365,8.056,9.897,9.041,-32.776,-7.298,0.811,0.309,26.037,6.952,4.928,2.462,8.939,12.181,15.756,13.347,15.947,9.109,8.488,14.257,14.612,12.310,17.729,19.270,6.937,6.188,9.203,4.492,1.506,1.104,-0.368,-5.751,-7.450
SDN,Sudan,"Inflation, average consumer prices",Percent change,26.531,24.019,26.608,30.566,33.659,45.625,59.996,26.512,62.864,65.338,-0.874,123.578,117.624,101.305,115.478,68.375,86.764,47.169,24.622,17.166,7.121,1.935,22.225,6.489,9.658,8.506,7.199,14.754,14.297,11.257,12.978,18.097,35.559,36.522,36.907,16.910,17.750,32.352,63.293,50.994,163.258
SDN,Sudan,Volume of exports of goods and services,Percent change,-3.924,0.747,0.468,13.647,-6.117,-15.699,-26.160,-12.377,-47.541,75.799,6.500,-55.700,37.600,39.000,-12.892,34.424,22.586,16.227,4.075,36.066,149.670,8.115,11.521,13.285,14.569,-7.798,-0.861,40.613,-3.913,4.196,5.889,-33.650,-65.034,47.784,-8.225,-0.785,-1.483,11.884,-17.556,1.678,-13.972
SDN,Sudan,General government total expenditure,Percent of GDP,,,,,,,,,,,30.965,45.700,50.421,23.686,19.551,12.878,9.305,7.380,7.789,8.396,10.362,9.866,10.541,12.543,16.512,19.750,18.824,19.583,19.712,18.755,17.351,18.233,16.482,15.324,13.510,12.378,9.976,12.812,16.840,18.668,10.747
SDN,Sudan,General government net lending/borrowing,National currency,,,,,,,,,,,-0.016,-0.047,-0.074,-0.067,-0.052,-0.135,-0.274,-0.095,-0.123,-0.216,-0.236,-0.312,-0.327,0.428,0.107,-1.608,-1.301,-3.406,0.666,-5.094,0.189,-4.865,-16.638,-18.093,-20.794,-19.593,-29.151,-53.795,-107.939,-219.666,-306.715
SDN,Sudan,General government gross debt,Percent of GDP,,,,,,,,,,,,,495.201,285.895,386.474,239.021,220.877,167.671,179.665,160.488,143.248,125.587,121.720,117.353,97.804,75.477,63.706,53.692,55.756,70.995,74.568,78.113,117.671,105.752,84.426,93.196,109.930,149.539,186.741,200.349,275.036
SDN,Sudan,Current account balance,Percent of GDP,-10.236,-20.994,-23.160,-10.992,-9.588,-14.866,-18.352,-13.381,-19.274,-12.135,-97.981,-98.889,-47.576,-26.842,-24.763,-22.041,-12.964,-10.725,-13.067,-7.160,-3.942,-3.321,-5.368,-4.395,-3.071,-7.028,-14.351,-6.052,-5.543,-8.988,-2.625,-3.992,-12.787,-11.007,-5.838,-8.462,-6.493,-9.429,-13.994,-15.625,-17.450
SUR,Suriname,"Gross domestic product, constant prices",Percent change,-6.500,1.900,-6.300,-5.100,-3.000,-0.900,-2.400,-8.800,10.800,2.300,-1.500,-13.799,3.900,-2.200,-7.000,11.300,11.200,7.000,2.200,-0.900,-0.100,4.902,3.747,6.190,7.305,4.919,5.767,5.099,4.149,3.017,5.163,5.847,2.697,2.931,0.254,-3.414,-4.912,1.566,4.948,1.098,-15.906
SUR,Suriname,"Gross domestic product, current prices",U.S. dollars,1.276,1.427,1.469,1.419,1.387,1.402,1.430,1.573,1.864,2.177,0.577,0.637,0.590,0.465,0.523,0.993,1.234,1.322,1.588,1.308,1.355,1.167,1.474,1.729,2.000,2.393,2.812,3.144,3.783,4.150,4.677,4.735,5.332,5.510,5.612,5.126,3.317,3.592,3.996,3.984,2.884
SUR,Suriname,Gross national savings,Percent of GDP,,,,,,,,,,,,-14.534,-3.049,6.252,28.738,28.434,19.873,18.380,11.058,13.866,15.810,-3.204,11.649,20.109,18.539,19.575,27.420,49.830,51.041,46.655,48.971,59.826,56.754,58.380,60.788,29.697,27.748,34.338,33.866,29.454,36.909
SUR,Suriname,"Inflation, average consumer prices",Percent change,14.151,8.678,7.119,4.374,3.688,10.852,18.664,53.418,7.340,0.758,21.766,10.488,21.311,79.263,142.841,24.162,2.840,6.081,11.248,60.526,29.557,34.366,15.516,23.001,9.126,13.981,11.281,6.426,14.667,-0.300,6.948,17.684,5.009,1.916,3.384,6.896,55.501,22.024,6.939,4.392,34.890
SUR,Suriname,Volume of exports of goods and services,Percent change,6.469,-12.305,-2.832,-9.684,-7.057,6.554,-1.172,-3.586,11.299,-1.819,0.619,-21.539,17.164,-1.956,14.313,16.099,-18.262,9.763,-16.739,17.354,15.623,-18.745,20.772,72.658,-1.301,30.407,-7.818,-11.342,11.533,-7.252,9.651,-1.305,-0.288,1.246,-2.240,-7.740,-15.693,29.190,0.866,-3.973,-10.986
SUR,Suriname,General government total expenditure,Percent of GDP,,,,,,,,,,,22.672,26.641,24.429,21.152,19.758,20.244,21.390,21.110,30.345,19.613,24.362,21.838,22.199,19.177,20.813,22.205,22.209,22.582,20.499,24.021,21.027,21.049,26.652,26.871,27.199,29.144,27.063,27.199,26.152,39.043,29.628
SUR,Suriname,General government net lending/borrowing,National currency,,,,,,,,,,,,-0.001,-0.001,-0.001,-0.002,0.005,0.017,-0.002,-0.041,-0.054,-0.139,0.089,-0.114,-0.005,-0.066,-0.222,0.046,0.433,0.249,0.231,-0.020,0.359,-0.346,-0.606,-0.869,-1.323,-1.930,-1.904,-1.565,-5.857,-4.297
SUR,Suriname,General government gross debt,Percent of GDP,,,,,,,,,,,72.881,75.709,64.387,51.052,30.497,16.258,11.770,16.781,21.644,32.303,35.740,37.194,35.599,31.291,29.483,27.107,22.536,16.418,14.774,14.648,17.317,18.738,20.096,27.902,25.208,41.107,74.787,71.452,66.144,80.800,143.776
SUR,Suriname,Current account balance,Percent of GDP,1.215,-1.913,-3.839,-12.167,-8.484,-2.290,-3.446,-1.933,-1.980,7.679,-0.329,-15.050,-4.238,4.535,10.161,6.317,-5.145,-6.965,-11.543,-6.872,-0.701,-24.068,-13.638,-5.050,-6.886,-6.129,7.844,10.320,8.583,2.682,13.913,9.108,3.044,-3.557,-7.419,-15.341,-4.838,1.929,-2.965,-11.251,9.011
